,date,cloudera_close,cloudera_vol,cloudera_intra_perc_change,cloudera_intra_returns,cloudera_pct_change,cloudera_pct_returns,cloudera_previous_close,cloudera_opening_change,cloudera_opening_returns,cloudera_target,cloudera_intra_target,cloudera_open_target
548,2019-07-03,5.23,3810600,0.0,-1,0.011605415860735047,1,5.17,1.1605415860735107,1,1,-1,1
549,2019-07-05,5.24,3306500,-0.3831417624521162,-1,0.0019120458891013214,1,5.23,-0.19120458891014674,-1,1,-1,-1
550,2019-07-08,5.1,5364400,2.1113243761996223,1,-0.026717557251908497,-1,5.24,-0.5725190839694704,-1,-1,1,-1
551,2019-07-09,5.11,4618500,-0.9881422924901326,-1,0.0019607843137257053,1,5.1,-0.7843137254901967,-1,1,-1,-1
552,2019-07-10,5.15,5717600,0.0,-1,0.007827788649706457,1,5.11,0.7827788649706464,1,1,-1,1
553,2019-07-11,5.18,7104200,-0.3875968992247979,-1,0.005825242718446422,1,5.15,0.19417475728154926,1,1,-1,1
554,2019-07-12,5.25,7378300,-0.9615384615384581,-1,0.013513513513513598,1,5.18,0.38610038610039504,1,1,-1,1
555,2019-07-15,5.25,6100100,-0.19083969465648445,-1,0.0,-1,5.25,-0.1904761904761864,-1,-1,-1,-1
556,2019-07-16,5.38,14284100,-2.476190476190474,-1,0.024761904761904763,1,5.25,0.0,-1,1,-1,-1
557,2019-07-17,5.48,10625400,-1.4814814814814827,-1,0.01858736059479571,1,5.38,0.3717472118959194,1,1,-1,1
558,2019-07-18,5.55,10244100,-0.7259528130671513,-1,0.012773722627737127,1,5.48,0.5474452554744409,1,1,-1,1
559,2019-07-19,5.66,7374100,-1.9819819819819877,-1,0.01981981981981984,1,5.55,0.0,-1,1,-1,-1
560,2019-07-22,5.85,7745900,-3.1746031746031695,-1,0.03356890459363959,1,5.66,0.1766784452296782,1,1,-1,1
561,2019-07-23,5.81,6218300,2.3529411764705976,1,-0.006837606837606813,-1,5.85,1.7094017094017186,1,-1,1,1
562,2019-07-24,5.88,3268600,-1.5544041450777177,-1,0.012048192771084487,1,5.81,-0.34423407917383086,-1,1,-1,-1
563,2019-07-25,5.79,5288400,1.1945392491467623,1,-0.015306122448979553,-1,5.88,-0.3401360544217614,-1,-1,1,-1
564,2019-07-26,6.01,5111000,-3.0874785591766676,-1,0.03799654576856648,1,5.79,0.6908462867012095,1,1,-1,1
565,2019-07-29,5.99,7574200,0.4983388704318831,1,-0.0033277870216305017,-1,6.01,0.16638935108152725,1,-1,1,1
566,2019-07-30,6.0,4431100,-2.214650766609879,-1,0.0016694490818029983,1,5.99,-2.0033388981636078,-1,1,-1,-1
567,2019-07-31,5.98,6512100,0.49916805324458174,1,-0.0033333333333332993,-1,6.0,0.16666666666666313,1,-1,1,1
568,2019-08-01,6.35,21810100,-6.187290969899652,-1,0.0618729096989965,1,5.98,0.0,-1,1,-1,-1
569,2019-08-02,6.6,30206300,8.965517241379315,1,0.03937007874015741,1,6.35,14.173228346456698,1,1,1,1
570,2019-08-05,6.48,13193100,0.30769230769230116,1,-0.018181818181818077,-1,6.6,-1.5151515151515098,-1,-1,1,-1
571,2019-08-06,6.42,11490100,2.727272727272723,1,-0.0092592592592593,-1,6.48,1.8518518518518396,1,-1,1,1
572,2019-08-07,6.73,13277800,-6.656101426307462,-1,0.04828660436137078,1,6.42,-1.7133956386292886,-1,1,-1,-1
573,2019-08-08,7.01,27138700,-0.86330935251798,-1,0.04160475482912318,1,6.73,3.2689450222882575,1,1,-1,1
574,2019-08-09,7.0,12171900,-0.43041606886657463,-1,-0.0014265335235377208,-1,7.01,-0.5706134094151218,-1,-1,-1,-1
575,2019-08-12,6.69,14080100,5.774647887323933,1,-0.04428571428571426,-1,7.0,1.4285714285714235,1,-1,1,1
576,2019-08-13,6.76,7400900,-1.501501501501496,-1,0.010463378176382543,1,6.69,-0.44843049327354634,-1,1,-1,-1
577,2019-08-14,6.51,7102700,1.3636363636363615,1,-0.03698224852071008,-1,6.76,-2.3668639053254457,-1,-1,1,-1
578,2019-08-15,6.46,4205100,2.4169184290030232,1,-0.007680491551459223,-1,6.51,1.6897081413210495,1,-1,1,1
579,2019-08-16,6.68,6088400,-2.6113671274961585,-1,0.034055727554179516,1,6.46,0.7739938080495329,1,1,-1,1
580,2019-08-19,6.7,5605800,1.1799410029498536,1,0.0029940119760478723,1,6.68,1.4970059880239601,1,1,1,1
581,2019-08-20,6.79,3025500,-1.4947683109118033,-1,0.013432835820895495,1,6.7,-0.1492537313432804,-1,1,-1,-1
582,2019-08-21,6.83,6461500,0.1461988304093536,1,0.00589101620029453,1,6.79,0.7363770250368162,1,1,1,1
583,2019-08-22,6.86,6417200,-0.4392386530014678,-1,0.004392386530014614,1,6.83,0.0,-1,1,-1,-1
584,2019-08-23,6.67,6994300,2.627737226277368,1,-0.0276967930029155,-1,6.86,-0.14577259475219642,-1,-1,1,-1
585,2019-08-26,6.87,4160500,-1.327433628318582,-1,0.029985007496251992,1,6.67,1.649175412293858,1,1,-1,1
586,2019-08-27,6.8,5012100,1.4492753623188481,1,-0.010189228529839944,-1,6.87,0.4366812227074272,1,-1,1,1
587,2019-08-28,6.76,4065000,0.29498525073746995,1,-0.00588235294117645,-1,6.8,-0.29411764705881727,-1,-1,1,-1
588,2019-08-29,7.02,5940900,-3.235294117647055,-1,0.038461538461538325,1,6.76,0.5917159763313614,1,1,-1,1
589,2019-08-30,7.14,5967700,-0.9900990099009814,-1,0.017094017094017033,1,7.02,0.7122507122507225,1,1,-1,1
590,2019-09-03,7.18,9055200,-1.8439716312056722,-1,0.0056022408963585235,1,7.14,-1.2605042016806705,-1,1,-1,-1
591,2019-09-04,7.21,19469800,1.2328767123287652,1,0.00417827298050133,1,7.18,1.6713091922005585,1,1,1,1
592,2019-09-05,8.28,51450400,-1.470588235294108,-1,0.14840499306518717,1,7.21,13.176144244105412,1,1,-1,1
593,2019-09-06,8.8,18406200,-5.515587529976029,-1,0.06280193236715004,1,8.28,0.7246376811594264,1,1,-1,1
594,2019-09-09,8.76,20039400,0.5675368898978514,1,-0.00454545454545463,-1,8.8,0.1136363636363612,1,-1,1,1
595,2019-09-10,9.04,17427500,-3.3142857142857043,-1,0.031963470319634535,1,8.76,-0.11415525114155008,-1,1,-1,-1
596,2019-09-11,9.44,13023300,-3.9647577092510953,-1,0.04424778761061954,1,9.04,0.4424778761062049,1,1,-1,1
597,2019-09-12,9.2,14342800,2.5423728813559343,1,-0.025423728813559365,-1,9.44,0.0,-1,-1,1,-1
598,2019-09-13,8.92,8691200,3.0434782608695583,1,-0.030434782608695587,-1,9.2,0.0,-1,-1,1,-1
599,2019-09-16,8.99,7284800,-2.978235967926687,-1,0.007847533632286963,1,8.92,-2.1300448430493217,-1,1,-1,-1
600,2019-09-17,8.91,5372700,-0.11235955056179536,-1,-0.008898776418242549,-1,8.99,-1.0011123470522787,-1,-1,-1,-1
601,2019-09-18,8.74,10230500,1.1312217194570096,1,-0.019079685746352437,-1,8.91,-0.7856341189674555,-1,-1,1,-1
602,2019-09-19,8.68,5695000,0.2298850574712595,1,-0.006864988558352492,-1,8.74,-0.45766590389017076,-1,-1,1,-1
603,2019-09-20,9.01,7619500,-3.921568627450979,-1,0.03801843317972353,1,8.68,-0.11520737327188695,-1,1,-1,-1
604,2019-09-23,9.05,4625600,-1.004464285714284,-1,0.004439511653718142,1,9.01,-0.5549389567147496,-1,1,-1,-1
605,2019-09-24,9.0,6159500,1.2074643249176666,1,-0.005524861878453136,-1,9.05,0.6629834254143504,1,-1,1,1
606,2019-09-25,9.09,4421400,-0.6644518272425305,-1,0.010000000000000009,1,9.0,0.33333333333332626,1,1,-1,1
607,2019-09-26,8.96,3190600,0.8849557522123707,1,-0.014301430143014215,-1,9.09,-0.5500550055005579,-1,-1,1,-1
608,2019-09-27,8.79,10586000,1.7877094972067056,1,-0.018973214285714524,-1,8.96,-0.11160714285716028,-1,-1,1,-1
609,2019-09-30,8.86,3534800,-0.5675368898978312,-1,0.007963594994311762,1,8.79,0.22753128555177876,1,1,-1,1
610,2019-10-01,8.74,3530300,1.7977528089887655,1,-0.013544018058690654,-1,8.86,0.45146726862303527,1,-1,1,1
611,2019-10-02,8.15,8468300,6.105990783410132,1,-0.06750572082379858,-1,8.74,-0.686498855835246,-1,-1,1,-1
612,2019-10-03,8.35,5394700,-3.341584158415836,-1,0.024539877300613355,1,8.15,-0.8588957055214758,-1,1,-1,-1
613,2019-10-04,8.59,3433500,-2.0190023752969113,-1,0.028742514970059974,1,8.35,0.8383233532934166,1,1,-1,1
614,2019-10-07,8.74,3755000,-2.1028037383177534,-1,0.017462165308498312,1,8.59,-0.34924330616995763,-1,1,-1,-1
615,2019-10-08,8.55,3450900,0.5813953488371969,1,-0.021739130434782594,-1,8.74,-1.601830663615567,-1,-1,1,-1
616,2019-10-09,8.56,2597400,1.1547344110854463,1,0.0011695906432749315,1,8.55,1.2865497076023324,1,1,1,1
617,2019-10-10,8.36,4133900,2.222222222222237,1,-0.02336448598130858,-1,8.56,-0.11682242990653956,-1,-1,1,-1
618,2019-10-11,8.5,4145300,0.0,-1,0.01674641148325362,1,8.36,1.6746411483253658,1,1,-1,1
619,2019-10-14,8.58,1896900,-1.1792452830188638,-1,0.009411764705882453,1,8.5,-0.23529411764705382,-1,1,-1,-1
620,2019-10-15,8.81,3607700,-2.6806526806526856,-1,0.026806526806526954,1,8.58,0.0,-1,1,-1,-1
621,2019-10-16,8.93,3633800,-1.4772727272727157,-1,0.01362088535754813,1,8.81,-0.11350737797956624,-1,1,-1,-1
622,2019-10-17,8.95,3398300,0.0,-1,0.002239641657334701,1,8.93,0.22396416573347788,1,1,-1,1
623,2019-10-18,8.67,3488100,2.4746906636670487,1,-0.031284916201117285,-1,8.95,-0.6703910614524997,-1,-1,1,-1
624,2019-10-21,8.96,3153800,-2.2831050228310628,-1,0.033448673587082034,1,8.67,1.0380622837370226,1,1,-1,1
625,2019-10-22,8.89,2628400,0.8918617614269795,1,-0.0078125,-1,8.96,0.11160714285714046,1,-1,1,1
626,2019-10-23,8.85,2598300,0.5617977528089967,1,-0.004499437570303799,-1,8.89,0.1124859392575904,1,-1,1,1
627,2019-10-24,8.91,2286100,-0.2249718785151808,-1,0.006779661016949268,1,8.85,0.45197740112995394,1,1,-1,1
628,2019-10-25,8.89,2522300,-0.1126126126126102,-1,-0.002244668911335568,-1,8.91,-0.3367003367003295,-1,-1,-1,-1
629,2019-10-28,8.84,3577900,1.4492753623188492,1,-0.0056242969628796935,-1,8.89,0.8998875140607432,1,-1,1,1
630,2019-10-29,8.76,2917300,0.454545454545465,1,-0.009049773755656076,-1,8.84,-0.4524886877827958,-1,-1,1,-1
631,2019-10-30,8.67,1971100,0.8009153318077835,1,-0.010273972602739656,-1,8.76,-0.22831050228310015,-1,-1,1,-1
632,2019-10-31,8.48,3257200,2.191464821222601,1,-0.021914648212225996,-1,8.67,0.0,-1,-1,1,-1
633,2019-11-01,8.64,3275700,-0.9345794392523372,-1,0.018867924528301883,1,8.48,0.9433962264150951,1,1,-1,1
634,2019-11-04,9.0,4986000,-2.6225769669327303,-1,0.04166666666666652,1,8.64,1.504629629629618,1,1,-1,1
635,2019-11-05,8.91,2972700,1.109877913429519,1,-0.010000000000000009,-1,9.0,0.11111111111110875,1,-1,1,1
636,2019-11-06,8.72,2846600,2.0224719101123565,1,-0.021324354657687894,-1,8.91,-0.1122334455667765,-1,-1,1,-1
637,2019-11-07,8.66,2262300,1.4789533560864507,1,-0.006880733944954143,-1,8.72,0.8027522935779645,1,-1,1,1
638,2019-11-08,8.75,2228900,-1.5081206496519812,-1,0.010392609699769073,1,8.66,-0.4618937644341908,-1,1,-1,-1
639,2019-11-11,8.74,1819900,-0.4597701149425394,-1,-0.0011428571428571122,-1,8.75,-0.5714285714285796,-1,-1,-1,-1
640,2019-11-12,8.67,2680500,0.6872852233677033,1,-0.008009153318077833,-1,8.74,-0.1144164759725376,-1,-1,1,-1
641,2019-11-13,8.48,2679900,1.5098722415795471,1,-0.021914648212225996,-1,8.67,-0.6920415224913552,-1,-1,1,-1
642,2019-11-14,8.54,3056100,-1.065088757396448,-1,0.007075471698112956,1,8.48,-0.3537735849056738,-1,1,-1,-1
643,2019-11-15,8.76,4411600,-1.6241299303944383,-1,0.025761124121779888,1,8.54,0.9367681498829048,1,1,-1,1
644,2019-11-18,8.87,3226200,-1.3714285714285626,-1,0.01255707762557079,1,8.76,-0.11415525114155008,-1,1,-1,-1
645,2019-11-19,8.93,3394900,-0.6764374295377734,-1,0.006764374295377795,1,8.87,0.0,-1,1,-1,-1
646,2019-11-20,9.39,7088200,-5.981941309255092,-1,0.05151175811870101,1,8.93,-0.7838745800671924,-1,1,-1,-1
647,2019-11-21,9.15,5116100,3.072033898305076,1,-0.025559105431309903,-1,9.39,0.5324813631522783,1,-1,1,1
648,2019-11-22,9.44,3899400,-2.164502164502157,-1,0.03169398907103815,1,9.15,0.9836065573770475,1,1,-1,1
649,2019-11-25,9.6,4175400,-1.6949152542372898,-1,0.016949152542372836,1,9.44,0.0,-1,1,-1,-1
650,2019-11-26,9.76,4736000,-1.5608740894901183,-1,0.016666666666666607,1,9.6,0.10416666666666445,1,1,-1,1
651,2019-11-27,9.95,4080400,-1.5306122448979447,-1,0.019467213114753967,1,9.76,0.40983606557377994,1,1,-1,1
652,2019-11-29,9.88,2621400,0.3027245206861691,1,-0.007035175879396838,-1,9.95,-0.40201005025124775,-1,-1,1,-1
653,2019-12-02,9.78,6098800,1.4112903225806508,1,-0.010121457489878694,-1,9.88,0.40485829959513303,1,-1,1,1
654,2019-12-03,9.98,6087200,-4.284221525600837,-1,0.020449897750511425,1,9.78,-2.1472392638036717,-1,1,-1,-1
655,2019-12-04,9.85,5926200,2.5717111770524212,1,-0.013026052104208485,-1,9.98,1.3026052104208317,1,-1,1,1
656,2019-12-05,10.01,6528500,-1.3157894736842004,-1,0.01624365482233503,1,9.85,0.3045685279187933,1,1,-1,1
657,2019-12-06,10.88,20835800,-1.9681349578256873,-1,0.08691308691308697,1,10.01,6.593406593406595,1,1,-1,1
658,2019-12-09,11.31,10134600,-4.239631336405538,-1,0.03952205882352944,1,10.88,-0.27573529411765746,-1,1,-1,-1
659,2019-12-10,11.06,8323600,0.7181328545780976,1,-0.02210433244915999,-1,11.31,-1.5030946065428816,-1,-1,1,-1
660,2019-12-11,10.87,4775400,1.5398550724637676,1,-0.017179023508137492,-1,11.06,-0.18083182640145887,-1,-1,1,-1
661,2019-12-12,10.96,3644400,-1.0138248847926379,-1,0.008279668813247598,1,10.87,-0.1839926402943843,-1,1,-1,-1
662,2019-12-13,11.04,4722000,-0.3636363636363559,-1,0.007299270072992581,1,10.96,0.3649635036496272,1,1,-1,1
663,2019-12-16,11.27,6240800,-1.9909502262443333,-1,0.02083333333333348,1,11.04,0.0905797101449417,1,1,-1,1
664,2019-12-17,11.16,4541800,0.7117437722419936,1,-0.00976042590949422,-1,11.27,-0.2661934338952916,-1,-1,1,-1
665,2019-12-18,11.24,6237900,-0.8071748878923753,-1,0.007168458781362075,1,11.16,-0.08960573476702319,-1,1,-1,-1
666,2019-12-19,11.21,6137700,0.17809439002671035,1,-0.002669039145907437,-1,11.24,-0.08896797153024721,-1,-1,1,-1
667,2019-12-20,11.37,7100900,-0.9769094138543467,-1,0.014272970561998166,1,11.21,0.4460303300624347,1,1,-1,1
668,2019-12-23,11.89,7040000,-5.501330967169485,-1,0.04573438874230451,1,11.37,-0.8795074758135414,-1,1,-1,-1
669,2019-12-24,11.9,1684800,-0.08410428931875347,-1,0.000841042893187538,1,11.89,0.0,-1,1,-1,-1
670,2019-12-26,11.97,2975400,-0.2512562814070447,-1,0.00588235294117645,1,11.9,0.3361344537815054,1,1,-1,1
671,2019-12-27,11.77,5573000,1.8348623853211061,1,-0.01670843776106945,-1,11.97,0.16708437761068984,1,-1,1,1
672,2019-12-30,11.44,3245800,2.9686174724342633,1,-0.028037383177570097,-1,11.77,0.1699235344095121,1,-1,1,1
673,2019-12-31,11.63,3019800,-1.6608391608391722,-1,0.01660839160839167,1,11.44,0.0,-1,1,-1,-1
674,2020-01-02,11.6,3340100,1.1082693947144142,1,-0.00257953568357705,-1,11.63,0.8598452278589822,1,-1,1,1
675,2020-01-03,11.31,3578500,0.7894736842105251,1,-0.02499999999999991,-1,11.6,-1.7241379310344769,-1,-1,1,-1
676,2020-01-06,11.5,3458200,-3.324348607367468,-1,0.016799292661361598,1,11.31,-1.59151193633952,-1,1,-1,-1
677,2020-01-07,11.52,3660400,1.2006861063464884,1,0.0017391304347824654,1,11.5,1.3913043478260883,1,1,1,1
678,2020-01-08,11.98,6028800,-3.7229437229437203,-1,0.03993055555555558,1,11.52,0.26041666666667657,1,1,-1,1
679,2020-01-09,11.93,4120900,1.4049586776859497,1,-0.004173622704507607,-1,11.98,1.0016694490817963,1,-1,1,1
680,2020-01-10,11.81,3613300,1.501251042535444,1,-0.010058675607711565,-1,11.93,0.5029337803855868,1,-1,1,1
681,2020-01-13,11.74,4340500,0.25488530161426814,1,-0.00592718035563089,-1,11.81,-0.338696020321769,-1,-1,1,-1
682,2020-01-14,11.58,12512200,3.258145363408526,1,-0.013628620102214661,-1,11.74,1.9591141396933596,1,-1,1,1
683,2020-01-15,11.52,4924800,0.4321521175453821,1,-0.005181347150259086,-1,11.58,-0.08635578583764929,-1,-1,1,-1
684,2020-01-16,11.63,3507400,-0.17226528854436995,-1,0.00954861111111116,1,11.52,0.7812499999999988,1,1,-1,1
685,2020-01-17,11.56,3192500,1.2809564474807886,1,-0.006018916595012969,-1,11.63,0.6878761822871888,1,-1,1,1
686,2020-01-21,11.31,4408700,1.4808362369337973,1,-0.021626297577854725,-1,11.56,-0.6920415224913501,-1,-1,1,-1
687,2020-01-22,11.41,2342700,-0.6172839506172865,-1,0.008841732979663952,1,11.31,0.2652519893899148,1,1,-1,1
688,2020-01-23,11.44,3516800,-0.5272407732864562,-1,0.002629272567922891,1,11.41,-0.2629272567922819,-1,1,-1,-1
689,2020-01-24,11.38,3233400,1.471861471861471,1,-0.005244755244755095,-1,11.44,0.9615384615384722,1,-1,1,1
690,2020-01-27,11.03,2581300,-0.8226691042047519,-1,-0.030755711775044103,-1,11.38,-3.866432337434106,-1,-1,-1,-1
691,2020-01-28,11.2,2063200,-0.5385996409335612,-1,0.015412511332728807,1,11.03,0.9972801450589411,1,1,-1,1
692,2020-01-29,11.02,2252800,1.957295373665486,1,-0.016071428571428514,-1,11.2,0.3571428571428654,1,-1,1,1
693,2020-01-30,10.73,3605800,1.4692378328741977,1,-0.02631578947368418,-1,11.02,-1.1796733212341108,-1,-1,1,-1
694,2020-01-31,10.29,6076200,3.6516853932584326,1,-0.041006523765144576,-1,10.73,-0.4659832246039209,-1,-1,1,-1
695,2020-02-03,10.54,3490500,-1.7374517374517346,-1,0.024295432458697697,1,10.29,0.6802721088435403,1,1,-1,1
696,2020-02-04,10.61,3795900,1.2104283054003797,1,0.006641366223908873,1,10.54,1.89753320683113,1,1,1,1
697,2020-02-05,10.59,2186600,1.4883720930232571,1,-0.0018850141376060003,-1,10.61,1.3195098963242278,1,-1,1,1
698,2020-02-06,10.76,2926300,-1.0328638497652527,-1,0.016052880075543063,1,10.59,0.5665722379603446,1,1,-1,1
699,2020-02-07,10.65,1580600,0.9302325581395315,1,-0.010223048327137496,-1,10.76,-0.09293680297397572,-1,-1,1,-1
700,2020-02-10,10.51,2380000,0.8490566037735837,1,-0.013145539906103343,-1,10.65,-0.46948356807512404,-1,-1,1,-1
701,2020-02-11,10.61,3346000,-0.28355387523628883,-1,0.009514747859181716,1,10.51,0.6660323501427239,1,1,-1,1
702,2020-02-12,10.95,4016300,-2.8169014084506943,-1,0.03204524033930256,1,10.61,0.3770028275212151,1,1,-1,1
703,2020-02-13,10.91,2850300,-0.8317929759704239,-1,-0.0036529680365295913,-1,10.95,-1.1872146118721372,-1,-1,-1,-1
704,2020-02-14,10.93,3233600,0.09140767824497063,1,0.0018331805682858526,1,10.91,0.27497708524289055,1,1,1,1
705,2020-02-18,10.77,2031900,0.6457564575645782,1,-0.014638609332113472,-1,10.93,-0.8234217749313802,-1,-1,1,-1
706,2020-02-19,11.06,2177800,-1.93548387096775,-1,0.026926648096564643,1,10.77,0.7428040854224706,1,1,-1,1
707,2020-02-20,11.06,2921600,-0.2719854941069913,-1,0.0,-1,11.06,-0.27124773960218024,-1,-1,-1,-1
708,2020-02-21,10.85,3057500,1.8099547511312313,1,-0.018987341772152,-1,11.06,-0.0904159132007214,-1,-1,1,-1
709,2020-02-24,10.2,4263900,0.6815968841285325,1,-0.05990783410138256,-1,10.85,-5.345622119815669,-1,-1,1,-1
710,2020-02-25,9.79,5013400,4.766536964980547,1,-0.04019607843137252,-1,10.2,0.7843137254901967,1,-1,1,1
711,2020-02-26,9.47,4617000,3.0706243602865806,1,-0.032686414708886447,-1,9.79,-0.20429009193053704,-1,-1,1,-1
712,2020-02-27,8.91,9102400,1.6556291390728517,1,-0.05913410770855343,-1,9.47,-4.32946145723337,-1,-1,1,-1
713,2020-02-28,8.9,7478200,-4.5828437132785025,-1,-0.001122334455667784,-1,8.91,-4.4893378226711596,-1,-1,-1,-1
714,2020-03-02,9.1,4826800,-1.5624999999999862,-1,0.022471910112359383,1,8.9,0.674157303370792,1,1,-1,1
715,2020-03-03,8.78,3807300,3.62239297475302,1,-0.03516483516483515,-1,9.1,0.10989010989010754,1,-1,1,1
716,2020-03-04,8.99,3124400,0.22197558268589984,1,0.023917995444191487,1,8.78,2.619589977220962,1,1,1,1
717,2020-03-05,8.59,4345900,2.0524515393386515,1,-0.04449388209121252,-1,8.99,-2.447163515016692,-1,-1,1,-1
718,2020-03-06,8.09,4838600,2.2946859903381585,1,-0.05820721769499415,-1,8.59,-3.608847497089645,-1,-1,1,-1
719,2020-03-09,7.28,4419900,-3.2624113475177365,-1,-0.10012360939431397,-1,8.09,-12.855377008652658,-1,-1,-1,-1
720,2020-03-10,7.85,10831100,-1.5523932729624736,-1,0.07829670329670324,1,7.28,6.181318681318683,1,1,-1,1
721,2020-03-11,7.89,17018500,4.710144927536229,1,0.005095541401273884,1,7.85,5.477707006369424,1,1,1,1
722,2020-03-12,7.08,7341400,2.3448275862068955,1,-0.1026615969581749,-1,7.89,-8.111533586818755,-1,-1,1,-1
723,2020-03-13,7.47,8644500,1.0596026490066235,1,0.05508474576271172,1,7.08,6.638418079096042,1,1,1,1
724,2020-03-16,6.67,10133700,-2.615384615384614,-1,-0.107095046854083,-1,7.47,-12.985274431057562,-1,-1,-1,-1
725,2020-03-17,6.64,8432100,2.209131075110462,1,-0.004497751124437843,-1,6.67,1.799100449775114,1,-1,1,1
726,2020-03-18,5.3,10806300,15.335463258785943,1,-0.2018072289156626,-1,6.64,-5.7228915662650595,-1,-1,1,-1
727,2020-03-19,6.78,11089500,-23.049001814882043,-1,0.2792452830188681,1,5.3,3.9622641509433953,1,1,-1,1
728,2020-03-20,6.95,10028400,1.4184397163120517,1,0.025073746312684442,1,6.78,3.982300884955746,1,1,1,1
729,2020-03-23,6.81,5999200,1.873198847262259,1,-0.020143884892086406,-1,6.95,-0.14388489208632785,-1,-1,1,-1
730,2020-03-24,7.43,9160800,-2.4827586206896513,-1,0.09104258443465496,1,6.81,6.461086637298097,1,1,-1,1
731,2020-03-25,7.96,7038700,-7.133243606998657,-1,0.07133243606998652,1,7.43,0.0,-1,1,-1,-1
732,2020-03-26,8.16,5766000,-1.4925373134328483,-1,0.025125628140703515,1,7.96,1.0050251256281304,1,1,-1,1
733,2020-03-27,7.81,4263900,-1.1658031088082883,-1,-0.04289215686274517,-1,8.16,-5.392156862745103,-1,-1,-1,-1
