,close,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment,lag_1_tsla_close,lag_1_tsla_sentiment,lag_1_em_tweets3_sentiment,lag_2_tsla_close,lag_2_tsla_sentiment,lag_2_em_tweets3_sentiment,lag_3_close,lag_3_tsla_sentiment,lag_3_em_tweets3_sentiment
2016-11-08,356.88,0.4019,1.0,0.7047,1.0,355.33,1.0,1.0,355.01,1.0,-1.0,348.14,1.0,0.0
2016-11-09,342.94,0.3657,1.0,0.0,-1.0,356.88,1.0,1.0,355.33,1.0,1.0,355.01,1.0,-1.0
2016-11-10,355.59,2.48,1.0,0.0,0.0,342.94,1.0,-1.0,356.88,1.0,1.0,355.33,1.0,1.0
2016-11-11,354.6,0.02280000000000004,1.0,-0.3566,-1.0,355.59,1.0,0.0,342.94,1.0,-1.0,356.88,1.0,1.0
2016-11-12,355.68,0.0,-1.0,2.0717,1.0,354.6,1.0,-1.0,355.59,1.0,0.0,342.94,1.0,-1.0
2016-11-13,355.57,0.0,0.0,0.0,0.0,355.68,-1.0,1.0,354.6,1.0,-1.0,355.59,1.0,0.0
2016-11-14,350.6,-1.1849,-1.0,0.8066,1.0,355.57,0.0,0.0,355.68,-1.0,1.0,354.6,1.0,-1.0
2016-11-15,355.75,0.256,1.0,0.0,0.0,350.6,-1.0,1.0,355.57,0.0,0.0,355.68,-1.0,1.0
2016-11-16,359.65,-0.128,-1.0,-0.3804,-1.0,355.75,1.0,0.0,350.6,-1.0,1.0,355.57,0.0,0.0
2016-11-17,351.81,0.06469999999999998,1.0,2.7833,1.0,359.65,-1.0,-1.0,355.75,1.0,0.0,350.6,-1.0,1.0
2016-11-18,345.1,0.09820000000000008,1.0,0.9193,1.0,351.81,1.0,1.0,359.65,-1.0,-1.0,355.75,1.0,0.0
2016-11-19,337.02,0.29789999999999994,1.0,0.0,0.0,345.1,1.0,1.0,351.81,1.0,1.0,359.65,-1.0,-1.0
2016-11-20,337.34,0.6733999999999999,1.0,0.4215,1.0,337.02,1.0,0.0,345.1,1.0,1.0,351.81,1.0,1.0
2016-11-21,325.84,1.0203,1.0,0.0,0.0,337.34,1.0,1.0,337.02,1.0,0.0,345.1,1.0,1.0
2016-11-22,326.17,-0.6955,-1.0,-1.3049000000000002,-1.0,325.84,1.0,0.0,337.34,1.0,1.0,337.02,1.0,0.0
2016-11-23,320.87,0.7775999999999998,1.0,0.0,0.0,326.17,-1.0,-1.0,325.84,1.0,0.0,337.34,1.0,1.0
2016-11-24,320.08,-0.05570000000000008,-1.0,0.0,0.0,320.87,1.0,0.0,326.17,-1.0,-1.0,325.84,1.0,0.0
2016-11-25,331.53,0.7351,1.0,0.0,0.0,320.08,-1.0,0.0,320.87,1.0,0.0,326.17,-1.0,-1.0
2016-11-26,321.08,0.8208,1.0,0.0,0.0,331.53,1.0,0.0,320.08,-1.0,0.0,320.87,1.0,0.0
2016-11-27,299.26,-1.2629,-1.0,0.0,0.0,321.08,1.0,0.0,331.53,1.0,0.0,320.08,-1.0,0.0
2016-11-28,306.09,0.454,1.0,0.0,0.0,299.26,-1.0,0.0,321.08,1.0,0.0,331.53,1.0,0.0
2016-11-29,302.78,0.0,0.0,0.0,0.0,306.09,1.0,0.0,299.26,-1.0,0.0,321.08,1.0,0.0
2016-11-30,306.05,1.087,1.0,0.0,-1.0,302.78,0.0,0.0,306.09,1.0,0.0,299.26,-1.0,0.0
2016-12-01,304.39,0.06680000000000003,1.0,0.0,-1.0,306.05,1.0,-1.0,302.78,0.0,0.0,306.09,1.0,0.0
2016-12-02,302.99,1.2787000000000002,1.0,-0.2263,-1.0,304.39,1.0,-1.0,306.05,1.0,-1.0,302.78,0.0,0.0
2016-12-03,302.99,0.4588,1.0,0.3182,1.0,302.99,1.0,-1.0,304.39,1.0,-1.0,306.05,1.0,-1.0
2016-12-04,315.4,-0.2263,-1.0,0.6249,1.0,302.99,1.0,1.0,302.99,1.0,-1.0,304.39,1.0,-1.0
2016-12-05,308.7,-1.1107,-1.0,0.0,0.0,315.4,-1.0,1.0,302.99,1.0,1.0,302.99,1.0,-1.0
2016-12-06,311.3,0.0,-1.0,-0.9605,-1.0,308.7,-1.0,0.0,315.4,-1.0,1.0,302.99,1.0,1.0
2016-12-07,312.5,-0.128,-1.0,0.0,0.0,311.3,-1.0,-1.0,308.7,-1.0,0.0,315.4,-1.0,1.0
2016-12-08,315.05,1.9621,1.0,0.0,-1.0,312.5,-1.0,0.0,311.3,-1.0,-1.0,308.7,-1.0,0.0
2016-12-09,308.74,-0.2771,-1.0,0.4404,1.0,315.05,1.0,-1.0,312.5,-1.0,0.0,311.3,-1.0,-1.0
2016-12-10,317.81,0.8732,1.0,0.8073,1.0,308.74,-1.0,1.0,315.05,1.0,-1.0,312.5,-1.0,0.0
2016-12-11,312.6,-0.29600000000000004,-1.0,0.0,0.0,317.81,1.0,1.0,308.74,-1.0,1.0,315.05,1.0,-1.0
2016-12-12,315.55,-0.2732,-1.0,0.0,-1.0,312.6,-1.0,0.0,317.81,1.0,1.0,308.74,-1.0,1.0
2016-12-13,316.81,0.0,-1.0,0.7351,1.0,315.55,-1.0,-1.0,312.6,-1.0,0.0,317.81,1.0,1.0
2016-12-14,317.55,1.0678999999999998,1.0,-0.3146,-1.0,316.81,-1.0,1.0,315.55,-1.0,-1.0,312.6,-1.0,0.0
2016-12-15,307.54,-0.39459999999999984,-1.0,0.0,0.0,317.55,1.0,-1.0,316.81,-1.0,1.0,315.55,-1.0,-1.0
2016-12-16,308.85,0.0,0.0,0.5513,1.0,307.54,-1.0,0.0,317.55,1.0,-1.0,316.81,-1.0,1.0
2016-12-17,306.53,0.21050000000000008,1.0,0.0,0.0,308.85,0.0,1.0,307.54,-1.0,0.0,317.55,1.0,-1.0
2016-12-18,305.2,0.6124,1.0,0.0,0.0,306.53,1.0,0.0,308.85,0.0,1.0,307.54,-1.0,0.0
2016-12-19,303.7,0.0,0.0,0.0,0.0,305.2,1.0,0.0,306.53,1.0,0.0,308.85,0.0,1.0
2016-12-20,313.26,0.4019,1.0,0.0,0.0,303.7,0.0,0.0,305.2,1.0,0.0,306.53,1.0,0.0
2016-12-21,311.24,0.8126,1.0,0.0,-1.0,313.26,1.0,0.0,303.7,0.0,0.0,305.2,1.0,0.0
2016-12-22,315.13,0.0,-1.0,0.4019,1.0,311.24,1.0,-1.0,313.26,1.0,0.0,303.7,0.0,0.0
2016-12-23,328.91,0.0,-1.0,0.2771,1.0,315.13,-1.0,1.0,311.24,1.0,-1.0,313.26,1.0,0.0
2016-12-24,341.03,1.0162,1.0,0.0,-1.0,328.91,-1.0,1.0,315.13,-1.0,1.0,311.24,1.0,-1.0
2016-12-25,339.03,0.0,0.0,0.029599999999999963,1.0,341.03,1.0,-1.0,328.91,-1.0,1.0,315.13,-1.0,1.0
2016-12-26,337.89,0.0,-1.0,1.7134999999999998,1.0,339.03,0.0,1.0,341.03,1.0,-1.0,328.91,-1.0,1.0
2016-12-27,343.45,0.4588,1.0,-1.7565000000000002,-1.0,337.89,-1.0,1.0,339.03,0.0,1.0,341.03,1.0,-1.0
2016-12-28,338.87,0.5719,1.0,0.0,0.0,343.45,1.0,-1.0,337.89,-1.0,1.0,339.03,0.0,1.0
2016-12-29,331.1,0.8803,1.0,0.4926,1.0,338.87,1.0,0.0,343.45,1.0,-1.0,337.89,-1.0,1.0
2016-12-30,328.98,0.3818,1.0,0.4396,1.0,331.1,1.0,1.0,338.87,1.0,0.0,343.45,1.0,-1.0
2016-12-31,331.66,0.4588,1.0,0.6111000000000002,1.0,328.98,1.0,1.0,331.1,1.0,1.0,338.87,1.0,0.0
2017-01-01,325.2,0.0,0.0,0.0,0.0,331.66,1.0,1.0,328.98,1.0,1.0,331.1,1.0,1.0
2017-01-02,317.29,0.0222,1.0,3.9668,1.0,325.2,0.0,0.0,331.66,1.0,1.0,328.98,1.0,1.0
2017-01-03,311.64,0.5328000000000002,1.0,0.0,-1.0,317.29,1.0,1.0,325.2,0.0,0.0,331.66,1.0,1.0
2017-01-04,315.36,0.0,0.0,0.0,0.0,311.64,1.0,-1.0,317.29,1.0,1.0,325.2,0.0,0.0
2017-01-05,311.35,0.0,-1.0,0.0,0.0,315.36,0.0,0.0,311.64,1.0,-1.0,317.29,1.0,1.0
2017-01-06,320.53,-0.1531,-1.0,0.0,0.0,311.35,-1.0,0.0,315.36,0.0,0.0,311.64,1.0,-1.0
2017-01-07,317.25,-0.1281,-1.0,1.3273,1.0,320.53,-1.0,0.0,311.35,-1.0,0.0,315.36,0.0,0.0
2017-01-08,314.62,-0.128,-1.0,0.0,0.0,317.25,-1.0,1.0,320.53,-1.0,0.0,311.35,-1.0,0.0
2017-01-09,316.58,0.0,0.0,0.0,-1.0,314.62,-1.0,0.0,317.25,-1.0,1.0,320.53,-1.0,0.0
2017-01-10,336.41,0.743,1.0,0.3818,1.0,316.58,0.0,-1.0,314.62,-1.0,0.0,317.25,-1.0,1.0
2017-01-11,333.69,0.0,-1.0,0.3182,1.0,336.41,1.0,1.0,316.58,0.0,-1.0,314.62,-1.0,0.0
2017-01-12,334.8,0.3818,1.0,0.0,0.0,333.69,-1.0,1.0,336.41,1.0,1.0,316.58,0.0,-1.0
2017-01-13,337.95,0.0,-1.0,0.0,0.0,334.8,1.0,0.0,333.69,-1.0,1.0,336.41,1.0,1.0
2017-01-14,336.22,0.0,-1.0,0.8705,1.0,337.95,-1.0,0.0,334.8,1.0,0.0,333.69,-1.0,1.0
2017-01-15,340.06,0.0,-1.0,0.0,0.0,336.22,-1.0,1.0,337.95,-1.0,0.0,334.8,1.0,0.0
2017-01-16,347.16,0.0,0.0,0.0,0.0,340.06,-1.0,0.0,336.22,-1.0,1.0,337.95,-1.0,0.0
2017-01-17,344.57,0.0,0.0,0.0,-1.0,347.16,0.0,0.0,340.06,-1.0,0.0,336.22,-1.0,1.0
2017-01-18,350.02,0.0,-1.0,0.0,0.0,344.57,0.0,-1.0,347.16,0.0,0.0,340.06,-1.0,0.0
2017-01-19,351.56,0.0,0.0,0.0,0.0,350.02,-1.0,0.0,344.57,0.0,-1.0,347.16,0.0,0.0
2017-01-20,352.79,1.9619999999999995,1.0,0.0,0.0,351.56,0.0,0.0,350.02,-1.0,0.0,344.57,0.0,-1.0
2017-01-21,345.89,0.7299,1.0,0.128,1.0,352.79,1.0,0.0,351.56,0.0,0.0,350.02,-1.0,0.0
2017-01-22,337.64,0.1484000000000001,1.0,0.0,0.0,345.89,1.0,1.0,352.79,1.0,0.0,351.56,0.0,0.0
2017-01-23,342.85,-0.4215,-1.0,0.0,0.0,337.64,1.0,0.0,345.89,1.0,1.0,352.79,1.0,0.0
2017-01-24,349.53,0.34,1.0,1.4878999999999998,1.0,342.85,-1.0,0.0,337.64,1.0,0.0,345.89,1.0,1.0
2017-01-25,345.82,0.2023,1.0,0.0,-1.0,349.53,1.0,1.0,342.85,-1.0,0.0,337.64,1.0,0.0
2017-01-26,354.31,0.0,0.0,1.9347,1.0,345.82,1.0,-1.0,349.53,1.0,1.0,342.85,-1.0,0.0
2017-01-27,349.25,0.6815,1.0,0.8712999999999999,1.0,354.31,0.0,1.0,345.82,1.0,-1.0,349.53,1.0,1.0
2017-01-28,343.75,0.4846,1.0,0.1059,1.0,349.25,1.0,1.0,354.31,0.0,1.0,345.82,1.0,-1.0
2017-01-29,333.13,0.3818,1.0,0.5176000000000001,1.0,343.75,1.0,1.0,349.25,1.0,1.0,354.31,0.0,1.0
2017-01-30,333.97,0.0,-1.0,0.8749,1.0,333.13,1.0,1.0,343.75,1.0,1.0,349.25,1.0,1.0
2017-01-31,345.0,-0.10619999999999996,-1.0,2.0243,1.0,333.97,-1.0,1.0,333.13,1.0,1.0,343.75,1.0,1.0
2017-02-01,315.23,-0.5427,-1.0,0.0,0.0,345.0,-1.0,1.0,333.97,-1.0,1.0,333.13,1.0,1.0
2017-02-02,310.42,0.0,0.0,0.0,0.0,315.23,-1.0,0.0,345.0,-1.0,1.0,333.97,-1.0,1.0
2017-02-03,315.73,0.0,0.0,0.7013999999999999,1.0,310.42,0.0,0.0,315.23,-1.0,0.0,345.0,-1.0,1.0
2017-02-04,323.66,0.5574,1.0,0.0,0.0,315.73,0.0,1.0,310.42,0.0,0.0,315.23,-1.0,0.0
2017-02-05,322.31,-0.25,-1.0,0.0,0.0,323.66,1.0,0.0,315.73,0.0,1.0,310.42,0.0,0.0
2017-02-06,334.07,0.3182,1.0,0.0,0.0,322.31,-1.0,0.0,323.66,1.0,0.0,315.73,0.0,1.0
2017-02-07,335.49,-0.5106,-1.0,-0.5994,-1.0,334.07,1.0,0.0,322.31,-1.0,0.0,323.66,1.0,0.0
2017-02-08,334.77,0.0,0.0,-0.5214,-1.0,335.49,-1.0,-1.0,334.07,1.0,0.0,322.31,-1.0,0.0
2017-02-09,333.3,-0.7419,-1.0,1.8257,1.0,334.77,0.0,-1.0,335.49,-1.0,-1.0,334.07,1.0,0.0
2017-02-10,346.17,0.2023,1.0,1.2739,1.0,333.3,-1.0,1.0,334.77,0.0,-1.0,335.49,-1.0,-1.0
2017-02-11,352.05,-0.128,-1.0,0.0,0.0,346.17,1.0,1.0,333.3,-1.0,1.0,334.77,0.0,-1.0
2017-02-12,357.42,0.7088,1.0,0.0,0.0,352.05,-1.0,0.0,346.17,1.0,1.0,333.3,-1.0,1.0
2017-02-13,350.99,0.0,-1.0,1.6917,1.0,357.42,1.0,0.0,352.05,-1.0,0.0,346.17,1.0,1.0
2017-02-14,343.06,-0.3182,-1.0,0.0,-1.0,350.99,-1.0,1.0,357.42,1.0,0.0,352.05,-1.0,0.0
2017-02-15,330.93,0.0,-1.0,0.0,0.0,343.06,-1.0,-1.0,350.99,-1.0,1.0,357.42,1.0,0.0
2017-02-16,335.12,0.0,0.0,0.0,0.0,330.93,-1.0,0.0,343.06,-1.0,-1.0,350.99,-1.0,1.0
2017-02-17,333.35,0.3182,1.0,0.0,-1.0,335.12,0.0,0.0,330.93,-1.0,0.0,343.06,-1.0,-1.0
2017-02-18,328.2,0.6867000000000001,1.0,0.5838,1.0,333.35,1.0,-1.0,335.12,0.0,0.0,330.93,-1.0,0.0
2017-02-19,332.3,0.0,-1.0,1.0658,1.0,328.2,1.0,1.0,333.35,1.0,-1.0,335.12,0.0,0.0
2017-02-20,329.1,-0.17049999999999998,-1.0,1.1262,1.0,332.3,-1.0,1.0,328.2,1.0,1.0,333.35,1.0,-1.0
2017-02-21,327.17,0.06359999999999999,1.0,3.1967,1.0,329.1,-1.0,1.0,332.3,-1.0,1.0,328.2,1.0,1.0
2017-02-22,345.51,1.1095000000000002,1.0,0.6588,1.0,327.17,1.0,1.0,329.1,-1.0,1.0,332.3,-1.0,1.0
2017-02-23,341.84,0.2732,1.0,0.0,0.0,345.51,1.0,1.0,327.17,1.0,1.0,329.1,-1.0,1.0
2017-02-24,326.63,1.2544,1.0,0.8423,1.0,341.84,1.0,0.0,345.51,1.0,1.0,327.17,1.0,1.0
2017-02-25,325.6,0.2023,1.0,1.135,1.0,326.63,1.0,1.0,341.84,1.0,0.0,345.51,1.0,1.0
2017-02-26,321.35,0.3612,1.0,0.0,0.0,325.6,1.0,1.0,326.63,1.0,1.0,341.84,1.0,0.0
2017-02-27,313.56,-1.4181,-1.0,0.0,-1.0,321.35,1.0,0.0,325.6,1.0,1.0,326.63,1.0,1.0
2017-02-28,310.55,-0.5464,-1.0,0.3612,1.0,313.56,-1.0,-1.0,321.35,1.0,0.0,325.6,1.0,1.0
2017-03-01,316.53,1.9796,1.0,-0.29600000000000004,-1.0,310.55,-1.0,1.0,313.56,-1.0,-1.0,321.35,1.0,0.0
2017-03-02,309.1,0.4143,1.0,2.2144,1.0,316.53,1.0,-1.0,310.55,-1.0,1.0,313.56,-1.0,-1.0
2017-03-03,301.54,0.8200000000000001,1.0,2.5832,1.0,309.1,1.0,1.0,316.53,1.0,-1.0,310.55,-1.0,1.0
2017-03-04,304.18,0.8121,1.0,1.9592,1.0,301.54,1.0,1.0,309.1,1.0,1.0,316.53,1.0,-1.0
2017-03-05,279.18,-2.0912,-1.0,0.4791,1.0,304.18,1.0,1.0,301.54,1.0,1.0,309.1,1.0,1.0
2017-03-06,257.78,-0.6814,-1.0,1.3693,1.0,279.18,-1.0,1.0,304.18,1.0,1.0,301.54,1.0,1.0
2017-03-07,266.13,-0.4372,-1.0,0.0,0.0,257.78,-1.0,1.0,279.18,-1.0,1.0,304.18,1.0,1.0
2017-03-08,252.48,-2.7785,-1.0,1.6145000000000005,1.0,266.13,-1.0,0.0,257.78,-1.0,1.0,279.18,-1.0,1.0
2017-03-09,267.53,1.7204000000000002,1.0,0.0,0.0,252.48,-1.0,1.0,266.13,-1.0,0.0,257.78,-1.0,1.0
2017-03-10,286.94,-0.020000000000000132,-1.0,0.4404,1.0,267.53,1.0,0.0,252.48,-1.0,1.0,266.13,-1.0,0.0
2017-03-11,305.72,-0.34,-1.0,0.2263,1.0,286.94,-1.0,1.0,267.53,1.0,0.0,252.48,-1.0,1.0
2017-03-12,299.3,-0.6486,-1.0,0.5106,1.0,305.72,-1.0,1.0,286.94,-1.0,1.0,267.53,1.0,0.0
2017-03-13,289.66,0.29600000000000004,1.0,0.5106,1.0,299.3,-1.0,1.0,305.72,-1.0,1.0,286.94,-1.0,1.0
2017-03-14,304.7,-0.7924999999999999,-1.0,-0.2975,-1.0,289.66,1.0,1.0,299.3,-1.0,1.0,305.72,-1.0,1.0
2017-03-15,300.93,-0.6249,-1.0,0.0,-1.0,304.7,-1.0,-1.0,289.66,1.0,1.0,299.3,-1.0,1.0
2017-03-16,294.08,-0.7351,-1.0,1.2484000000000002,1.0,300.93,-1.0,-1.0,304.7,-1.0,-1.0,289.66,1.0,1.0
2017-03-17,300.34,2.1502,1.0,-0.4843,-1.0,294.08,-1.0,1.0,300.93,-1.0,-1.0,304.7,-1.0,-1.0
2017-03-18,291.21,1.0339,1.0,-0.6124,-1.0,300.34,1.0,-1.0,294.08,-1.0,1.0,300.93,-1.0,-1.0
2017-03-19,287.69,1.5232,1.0,0.9667,1.0,291.21,1.0,-1.0,300.34,1.0,-1.0,294.08,-1.0,1.0
2017-03-20,293.35,-0.2732,-1.0,1.5716,1.0,287.69,1.0,1.0,291.21,1.0,-1.0,300.34,1.0,-1.0
2017-03-21,300.08,0.0,-1.0,0.0,0.0,293.35,-1.0,1.0,287.69,1.0,1.0,291.21,1.0,-1.0
2017-03-22,290.24,-0.4215,-1.0,0.0,0.0,300.08,-1.0,0.0,293.35,-1.0,1.0,287.69,1.0,1.0
2017-03-23,283.37,0.0,0.0,0.0,-1.0,290.24,-1.0,0.0,300.08,-1.0,0.0,293.35,-1.0,1.0
2017-03-24,283.46,0.4209,1.0,0.0,0.0,283.37,0.0,-1.0,290.24,-1.0,0.0,300.08,-1.0,0.0
2017-03-25,280.69,0.5859,1.0,0.6249,1.0,283.46,1.0,0.0,283.37,0.0,-1.0,290.24,-1.0,0.0
2017-03-26,285.48,0.4215,1.0,0.0,-1.0,280.69,1.0,1.0,283.46,1.0,0.0,283.37,0.0,-1.0
2017-03-27,294.08,0.0,0.0,0.4779,1.0,285.48,1.0,-1.0,280.69,1.0,1.0,283.46,1.0,0.0
2017-03-28,293.9,0.0,-1.0,0.0,-1.0,294.08,0.0,1.0,285.48,1.0,-1.0,280.69,1.0,1.0
2017-03-29,299.92,-0.03970000000000001,-1.0,0.29600000000000004,1.0,293.9,-1.0,-1.0,294.08,0.0,1.0,285.48,1.0,-1.0
2017-03-30,301.15,-0.9564,-1.0,0.0772,1.0,299.92,-1.0,1.0,293.9,-1.0,-1.0,294.08,0.0,1.0
2017-03-31,284.45,-1.8839,-1.0,0.5095,1.0,301.15,-1.0,1.0,299.92,-1.0,1.0,293.9,-1.0,-1.0
2017-04-01,294.09,-0.5848,-1.0,3.2799,1.0,284.45,-1.0,1.0,301.15,-1.0,1.0,299.92,-1.0,1.0
2017-04-02,302.77,0.6369,1.0,-0.5719,-1.0,294.09,-1.0,1.0,284.45,-1.0,1.0,301.15,-1.0,1.0
2017-04-03,301.97,1.0187,1.0,1.6161,1.0,302.77,1.0,-1.0,294.09,-1.0,1.0,284.45,-1.0,1.0
2017-04-04,306.85,-1.5001,-1.0,1.3301,1.0,301.97,1.0,1.0,302.77,1.0,-1.0,294.09,-1.0,1.0
2017-04-05,305.02,-1.0143,-1.0,3.3629000000000007,1.0,306.85,-1.0,1.0,301.97,1.0,1.0,302.77,1.0,-1.0
2017-04-06,301.06,0.8008,1.0,3.0722,1.0,305.02,-1.0,1.0,306.85,-1.0,1.0,301.97,1.0,1.0
2017-04-07,291.97,1.8538,1.0,-1.0369000000000002,-1.0,301.06,1.0,1.0,305.02,-1.0,1.0,306.85,-1.0,1.0
2017-04-08,284.18,0.7425999999999999,1.0,0.0,0.0,291.97,1.0,-1.0,301.06,1.0,1.0,305.02,-1.0,1.0
2017-04-09,286.48,0.02579999999999999,1.0,-0.2345,-1.0,284.18,1.0,0.0,291.97,1.0,-1.0,301.06,1.0,1.0
2017-04-10,284.54,-0.6111,-1.0,0.7175,1.0,286.48,1.0,-1.0,284.18,1.0,0.0,291.97,1.0,-1.0
2017-04-11,276.82,0.0,-1.0,-0.5414,-1.0,284.54,-1.0,1.0,286.48,1.0,-1.0,284.18,1.0,0.0
2017-04-12,284.49,1.7039999999999995,1.0,3.1497,1.0,276.82,-1.0,-1.0,284.54,-1.0,1.0,286.48,1.0,-1.0
2017-04-13,275.01,-0.3528,-1.0,10.1293,1.0,284.49,1.0,1.0,276.82,-1.0,-1.0,284.54,-1.0,1.0
2017-04-14,279.07,-0.645,-1.0,2.5658,1.0,275.01,-1.0,1.0,284.49,1.0,1.0,276.82,-1.0,-1.0
2017-04-15,277.85,-0.8922,-1.0,5.920400000000001,1.0,279.07,-1.0,1.0,275.01,-1.0,1.0,284.49,1.0,1.0
2017-04-16,278.85,0.13490000000000002,1.0,0.02669999999999985,1.0,277.85,-1.0,1.0,279.07,-1.0,1.0,275.01,-1.0,1.0
2017-04-17,283.76,0.0,0.0,3.6136,1.0,278.85,1.0,1.0,277.85,-1.0,1.0,279.07,-1.0,1.0
2017-04-18,291.72,0.1138,1.0,4.2675,1.0,283.76,0.0,1.0,278.85,1.0,1.0,277.85,-1.0,1.0
2017-04-19,284.73,-0.4215,-1.0,0.7105999999999999,1.0,291.72,1.0,1.0,283.76,0.0,1.0,278.85,1.0,1.0
2017-04-20,291.82,0.3182,1.0,4.1864,1.0,284.73,-1.0,1.0,291.72,1.0,1.0,283.76,0.0,1.0
2017-04-21,296.74,0.1779,1.0,0.8744999999999999,1.0,291.82,1.0,1.0,284.73,-1.0,1.0,291.72,1.0,1.0
2017-04-22,291.13,-0.7201,-1.0,0.9001,1.0,296.74,1.0,1.0,291.82,1.0,1.0,284.73,-1.0,1.0
2017-04-23,319.5,3.6604,1.0,0.0,-1.0,291.13,-1.0,1.0,296.74,1.0,1.0,291.82,1.0,1.0
2017-04-24,316.09,0.08490000000000003,1.0,0.4677000000000001,1.0,319.5,1.0,-1.0,291.13,-1.0,1.0,296.74,1.0,1.0
2017-04-25,317.66,0.0,-1.0,2.9336,1.0,316.09,1.0,1.0,319.5,1.0,-1.0,291.13,-1.0,1.0
2017-04-26,332.1,0.8225,1.0,0.0,-1.0,317.66,-1.0,1.0,316.09,1.0,1.0,319.5,1.0,-1.0
2017-04-27,342.77,-1.7251,-1.0,-0.04670000000000002,-1.0,332.1,1.0,-1.0,317.66,-1.0,1.0,316.09,1.0,1.0
2017-04-28,344.78,1.3982,1.0,0.6979,1.0,342.77,-1.0,-1.0,332.1,1.0,-1.0,317.66,-1.0,1.0
2017-04-29,357.72,-0.5913999999999999,-1.0,0.0,-1.0,344.78,1.0,1.0,342.77,-1.0,-1.0,332.1,1.0,-1.0
2017-04-30,358.17,0.0,0.0,3.1101,1.0,357.72,-1.0,-1.0,344.78,1.0,1.0,342.77,-1.0,-1.0
2017-05-01,370.83,-1.8649,-1.0,0.7003,1.0,358.17,0.0,1.0,357.72,-1.0,-1.0,344.78,1.0,1.0
2017-05-02,352.55,-1.3866999999999998,-1.0,5.9338,1.0,370.83,-1.0,1.0,358.17,0.0,1.0,357.72,-1.0,-1.0
2017-05-03,362.22,-0.5719,-1.0,1.6019,1.0,352.55,-1.0,1.0,370.83,-1.0,1.0,358.17,0.0,1.0
